"Hardtack","Hardtack","Hardtack"
"美國玫瑰雀","美國玫瑰雀","American rosefinches"
"雀科","雀科","House finch"
"揚聲器","揚聲器","Speaker"
"蔥屬","蔥屬","Allium"
"百子蓮","百子蓮","Agapanthus"
"簇百合","簇百合","Cluster-lilies"
"三胞胎百合","三胞胎百合","Triplet lily"
"凱匹林納雞尾酒","凱匹林納雞尾酒","Caipirinha"
"Nissan lucino","Nissan lucino","Nissan lucino"
"蘇里米","蘇里米","Surimi"
"肉類似物","肉類似物","Meat analogue"
"旋轉柵門","旋轉柵門","Turnstile"
"冰糕","冰糕","Sorbet"
"冰凍酸奶","冰凍酸奶","Frozen yogurt"
"尼克爾哈帕","尼克爾哈帕","Nyckelharpa"
"ida科","ida科","Suidae"
"酸橙","酸橙","Bitter orange"
"甜檸檬","甜檸檬","Sweet lemon"
"吹葉機","吹葉機","Leaf blower"
"普通海豚","普通海豚","Common dolphins"
"酸果蔓","酸果蔓","Cranberry"
"藍t獵狗","藍t獵狗","Bluetick coonhound"
"街舞","街舞","Street dance"
"客船","客船","Passenger ship"
"咖啡屋","咖啡屋","Coffeehouse"
"便攜式通訊設備","便攜式通訊設備","Portable communications device"
"巡洋艦（軍艦）","巡洋艦（軍艦）","Cruiser (Warship)"
"硬木","硬木","Hardwood"
"仁杰拉","仁杰拉","Injera"
"薊馬","薊馬","Thrips"
"是領帶","是領帶","Bolo tie"
"風笛","風笛","Zampogna"
"街道家具","街道家具","Street furniture"
"坦格洛","坦格洛","Tangelo"
"真正的sal和new","真正的sal和new","True salamanders and newts"
"無肺Sal","無肺Sal","Lungless salamander"
"Lebkuchen","Lebkuchen","Lebkuchen"
"麥斯利","麥斯利","Muesli"
"肉餅","肉餅","Meatloaf"
"赫泰拉","赫泰拉","Hetaira"
"晚上蠟嘴鳥","晚上蠟嘴鳥","Evening Grosbeak"
"狀態","狀態","Durum"
"甲蟲","甲蟲","Beetle"
"協和","協和","Concorde"
"大砲","大砲","Cannon"
"Pine Siskin","Pine Siskin","Pine Siskin"
"攀冰","攀冰","Ice climbing"
"圖庫西","圖庫西","Tucuxi"
"電腦鼠標","電腦鼠標","Computer mouse"
"領航鯨","領航鯨","Pilot whales"
"Ford laser","Ford laser","Ford laser"
"福特電信","福特電信","Ford telstar"
"福特流星","福特流星","Ford meteor"
"腳","腳","Fuet"
"福特蒙迪歐","福特蒙迪歐","Ford mondeo"
"球賽","球賽","Ball game"
"Seaplane tender","Seaplane tender","Seaplane tender"
"波羅的海灰海豹","波羅的海灰海豹","Baltic gray seal"
"酒瓶","酒瓶","Wine bottle"
"玫瑰胸羅雀","玫瑰胸羅雀","Rose breasted Grosbeak"
"古斯利","古斯利","Gusli"
"超級本","超級本","Supermoto"
"清潔度","清潔度","Cleanliness"
"福特獵鷹（澳大利亞版）","福特獵鷹（澳大利亞版）","Ford falcon (australian version)"
"梳","梳","Comb"
"大眾馬球","大眾馬球","Volkswagen polo"
"歐寶雅特","歐寶雅特","Opel astra"
"Holden astra","Holden astra","Holden astra"
"加里波第（魚）","加里波第（魚）","Garibaldi (fish)"
"啟示錄","啟示錄","Apocalypse"
"餡","餡","Stuffing"
"Black rhinoceros","Black rhinoceros","Black rhinoceros"
"靛藍彩旗","靛藍彩旗","Indigo bunting"
"巧克力","巧克力","Chocolate"
"喇叭","喇叭","Cornet"
"山區門票","山區門票","Mountain pass"
"十分錢","十分錢","Dime"
"歐寶威達","歐寶威達","Opel vectra"
"Vauxhall cavalier","Vauxhall cavalier","Vauxhall cavalier"
"福特天蠍座","福特天蠍座","Ford scorpio"
"Retriever","Retriever","Retriever"
"勳章","勳章","Medal"
"Condominium","Condominium","Condominium"
"Rice cooker","Rice cooker","Rice cooker"
"納豆","納豆","Nattō"
"English springer spaniel","English springer spaniel","English springer spaniel"
"迷你雪納瑞犬","迷你雪納瑞犬","Miniature schnauzer"
"Chambered cairn","Chambered cairn","Chambered cairn"
"加拿大威士忌酒","加拿大威士忌酒","Canadian whisky"
"Buick skylark","Buick skylark","Buick skylark"
"格羅格","格羅格","Grog"
"密碼鎖","密碼鎖","Combination lock"
"Pontiac sunbird","Pontiac sunbird","Pontiac sunbird"
"龐蒂亞克烈火","龐蒂亞克烈火","Pontiac sunfire"
"雪佛蘭astro","雪佛蘭astro","Chevrolet astro"
"Amc javelin","Amc javelin","Amc javelin"
"Grumman llv","Grumman llv","Grumman llv"
"Gizzard","Gizzard","Gizzard"
"美國龍蝦","美國龍蝦","American lobster"
"你是鯨魚","你是鯨魚","Sei whale"
"動臂操作員","動臂操作員","Boom operator"
"Camera operator","Camera operator","Camera operator"
"動畫片","動畫片","Cartoon"
"Gadulka","Gadulka","Gadulka"
"海豚","海豚","Harbour porpoise"
"Shenyang j-6","Shenyang j-6","Shenyang j-6"
"Cheng獨家-7","Cheng獨家-7","Chengdu j-7"
"Hot hatch","Hot hatch","Hot hatch"
"沉陽J-5","沉陽J-5","Shenyang j-5"
"Nanchang q-5","Nanchang q-5","Nanchang q-5"
"hong杜經理-8","hong杜經理-8","Hongdu jl-8"
"Peugeot 205","Peugeot 205","Peugeot 205"
"Ford country squire","Ford country squire","Ford country squire"
"Slipper","Slipper","Slipper"
"收藏卡遊戲","收藏卡遊戲","Collectible card game"
"克萊斯勒300字母系列","克萊斯勒300字母系列","Chrysler 300 letter series"
"Rest area","Rest area","Rest area"
"Vought f-8 crusader","Vought f-8 crusader","Vought f-8 crusader"
"傳單","傳單","Flyer"
"Sand eel","Sand eel","Sand eel"
"Indie film","Indie film","Indie film"
"Jew"s harp","Jew"s harp","Jew"s harp"
"Asian elephant","Asian elephant","Asian elephant"
"Gopher","Gopher","Gopher"
"牛蛙","牛蛙","Bullfrog"
"Jaguarundi","Jaguarundi","Jaguarundi"
"True frog","True frog","True frog"
"Youth","Youth","Youth"
"格魯曼公司A-6入侵者","格魯曼公司A-6入侵者","Grumman a-6 intruder"
"葡萄柚","葡萄柚","Pomelo"
"Rock-climbing equipment","Rock-climbing equipment","Rock-climbing equipment"
"Wood Thrush","Wood Thrush","Wood Thrush"
"特魯的海豚","特魯的海豚","True"s Porpoise"
"Cuvier’s Beaked Whale","Cuvier’s Beaked Whale","Cuvier’s Beaked Whale"
"Pontoon bridge","Pontoon bridge","Pontoon bridge"
"Curtiss p-40 warhawk","Curtiss p-40 warhawk","Curtiss p-40 warhawk"
"Bullock"s Oriole","Bullock"s Oriole","Bullock"s Oriole"
"普通烏鴉","普通烏鴉","Common Raven"
"State park","State park","State park"
"Brown headed Cowbird","Brown headed Cowbird","Brown headed Cowbird"
"Daiquiri","Daiquiri","Daiquiri"
"毛絨玩具","毛絨玩具","Stuffed toy"
"Cookie","Cookie","Cookie"
"Sedan","Sedan","Sedan"
"沉陽J-8","沉陽J-8","Shenyang j-8"
"One day international","One day international","One day international"
"Easter monday","Easter monday","Easter monday"
"Dassault mirage 2000","Dassault mirage 2000","Dassault mirage 2000"
"Orchard Oriole","Orchard Oriole","Orchard Oriole"
"Thick-billed murre","Thick-billed murre","Thick-billed murre"
"Spotted salamander","Spotted salamander","Spotted salamander"
"Saab sonett","Saab sonett","Saab sonett"
"Bobolink","Bobolink","Bobolink"
"Yellow headed Blackbird","Yellow headed Blackbird","Yellow headed Blackbird"
"Kippah","Kippah","Kippah"
"Woodland salamander","Woodland salamander","Woodland salamander"
"Red back salamander","Red back salamander","Red back salamander"
"Cottonmouth","Cottonmouth","Cottonmouth"
"Graphics","Graphics","Graphics"
"Office building","Office building","Office building"
"Convenience food","Convenience food","Convenience food"
"Buzz cut","Buzz cut","Buzz cut"
"Prepackaged meal","Prepackaged meal","Prepackaged meal"
"Eastern Meadowlark","Eastern Meadowlark","Eastern Meadowlark"
"Western Meadowlark","Western Meadowlark","Western Meadowlark"
"Rowan","Rowan","Rowan"
"Beverage can","Beverage can","Beverage can"
"Soursop","Soursop","Soursop"
"Datsun 510","Datsun 510","Datsun 510"
"Tile","Tile","Tile"
"Medley swimming","Medley swimming","Medley swimming"
"Call centre","Call centre","Call centre"
"Seat of local government","Seat of local government","Seat of local government"
"Knit cap","Knit cap","Knit cap"
"Fokker f27 friendship","Fokker f27 friendship","Fokker f27 friendship"
"Crankshaft","Crankshaft","Crankshaft"
"Ford corsair","Ford corsair","Ford corsair"
"Mil mi-24","Mil mi-24","Mil mi-24"
"Fountain","Fountain","Fountain"
"Fokker f28 fellowship","Fokker f28 fellowship","Fokker f28 fellowship"
"Operating theater","Operating theater","Operating theater"
"Convair b-36","Convair b-36","Convair b-36"
"Sound (Geography)","Sound (Geography)","Sound (Geography)"
"Momordica charantia","Momordica charantia","Momordica charantia"
"Ford freestar","Ford freestar","Ford freestar"
"Magneto-optical drive","Magneto-optical drive","Magneto-optical drive"
"Oriole","Oriole","Oriole"
"Franklin s Gull","Franklin s Gull","Franklin s Gull"
"Scotch egg","Scotch egg","Scotch egg"
"Mineral water","Mineral water","Mineral water"
"Pontiac firebird","Pontiac firebird","Pontiac firebird"
"Egyptian mau","Egyptian mau","Egyptian mau"
"Rorschach","Rorschach","Rorschach"
"Gaucho","Gaucho","Gaucho"
"Purple Gallinule","Purple Gallinule","Purple Gallinule"
"Rusty Blackbird","Rusty Blackbird","Rusty Blackbird"
"Brewer"s Blackbird","Brewer"s Blackbird","Brewer"s Blackbird"
"Cross","Cross","Cross"
"Porsche 550","Porsche 550","Porsche 550"
"Porsche 718","Porsche 718","Porsche 718"
"Porsche 904","Porsche 904","Porsche 904"
"Porsche 906","Porsche 906","Porsche 906"
"Sports game","Sports game","Sports game"
"Pączki","Pączki","Pączki"
"Wine cooler","Wine cooler","Wine cooler"
"Formula one car","Formula one car","Formula one car"
"Christian cross","Christian cross","Christian cross"
"Singapore sling","Singapore sling","Singapore sling"
"Ford festiva","Ford festiva","Ford festiva"
"Chevrolet biscayne","Chevrolet biscayne","Chevrolet biscayne"
"Lantana","Lantana","Lantana"
"Joiner","Joiner","Joiner"
"Volvo cars","Volvo cars","Volvo cars"
"Crucifix","Crucifix","Crucifix"
"Volvo 140 series","Volvo 140 series","Volvo 140 series"
"Pink gin","Pink gin","Pink gin"
"Cyprinidae","Cyprinidae","Cyprinidae"
"Trimaran","Trimaran","Trimaran"
"Fuel pump","Fuel pump","Fuel pump"
"Forster s Tern","Forster s Tern","Forster s Tern"
"Lemon meringue pie","Lemon meringue pie","Lemon meringue pie"
"Kebab","Kebab","Kebab"
"Endive","Endive","Endive"
"Wedding cake","Wedding cake","Wedding cake"
"Electric locomotive","Electric locomotive","Electric locomotive"
"Concept car","Concept car","Concept car"
"Northern mockingbird","Northern mockingbird","Northern mockingbird"
"Gray Catbird","Gray Catbird","Gray Catbird"
"Boeing 747-400","Boeing 747-400","Boeing 747-400"
"Mint (Currency)","Mint (Currency)","Mint (Currency)"
"Scarlet Tanager","Scarlet Tanager","Scarlet Tanager"
"Summer Tanager","Summer Tanager","Summer Tanager"
"Western Tanager","Western Tanager","Western Tanager"
"Staple food","Staple food","Staple food"
"Yakult","Yakult","Yakult"
"Hanukkah","Hanukkah","Hanukkah"
"Airman","Airman","Airman"
"Volvo s60","Volvo s60","Volvo s60"
"Hinterland","Hinterland","Hinterland"
"Rojak","Rojak","Rojak"
"Speleothem","Speleothem","Speleothem"
"Volvo p1800","Volvo p1800","Volvo p1800"
"American Mourning Dove","American Mourning Dove","American Mourning Dove"
"Wadi","Wadi","Wadi"
"Crochet","Crochet","Crochet"
"Coil","Coil","Coil"
"Northrop f-5","Northrop f-5","Northrop f-5"
"Crouton","Crouton","Crouton"
"Skateboarder","Skateboarder","Skateboarder"
"Dry lake","Dry lake","Dry lake"
"Ice plant","Ice plant","Ice plant"
"Ice plant family","Ice plant family","Ice plant family"
"Nasi lemak","Nasi lemak","Nasi lemak"
"Roti canai","Roti canai","Roti canai"
"Flan","Flan","Flan"
"Trestle desk","Trestle desk","Trestle desk"
"Pad thai","Pad thai","Pad thai"
"Real estate","Real estate","Real estate"
"Chaparral","Chaparral","Chaparral"
"Ac ace","Ac ace","Ac ace"
"Cowbell","Cowbell","Cowbell"
"Clipper (Boat)","Clipper (Boat)","Clipper (Boat)"
"Wilderness","Wilderness","Wilderness"
"Cargo","Cargo","Cargo"
"Cricketer","Cricketer","Cricketer"
"Saab ev-1","Saab ev-1","Saab ev-1"
"Gayageum","Gayageum","Gayageum"
"Darts","Darts","Darts"
"Nail (Body part)","Nail (Body part)","Nail (Body part)"
"Tandoor","Tandoor","Tandoor"
"Yakitori","Yakitori","Yakitori"
"Erotic literature","Erotic literature","Erotic literature"
"Paw","Paw","Paw"
"Cola","Cola","Cola"
"Cider","Cider","Cider"
"Navigator","Navigator","Navigator"
"鋁箔","鋁箔","Aluminium foil"
"銀器","銀器","Silverware"
"Sloth bear","Sloth bear","Sloth bear"
"Somersault","Somersault","Somersault"
"出現花圈","出現花圈","Advent wreath"
"Dodge rampage","Dodge rampage","Dodge rampage"
"U盤","U盤","Usb flash drive"
"目標","目標","Goal"
"Abseiling","Abseiling","Abseiling"
"Mufti","Mufti","Mufti"
"Referee","Referee","Referee"
"Marmot","Marmot","Marmot"
"Lockheed f-94 starfire","Lockheed f-94 starfire","Lockheed f-94 starfire"
"Republic f-84 thunderjet","Republic f-84 thunderjet","Republic f-84 thunderjet"
"Republic f-105 thunderchief","Republic f-105 thunderchief","Republic f-105 thunderchief"
"Clavichord","Clavichord","Clavichord"
"Erhu","Erhu","Erhu"
"Windscreen wiper","Windscreen wiper","Windscreen wiper"
"Fire","Fire","Fire"
"Opel kadett","Opel kadett","Opel kadett"
"Futon","Futon","Futon"
"Bottled water","Bottled water","Bottled water"
"Wagon","Wagon","Wagon"
"Coin","Coin","Coin"
"Northern Praying Mantis (martial art)","Northern Praying Mantis (martial art)","Northern Praying Mantis (martial art)"
"Canis","Canis","Canis"
"蹦床","蹦床","Trampoline"
"Daf","Daf","Daf"
"Shazam","Shazam","Shazam"
"Tweezers","Tweezers","Tweezers"
"隱形飛機","隱形飛機","Stealth aircraft"
"Christmas pudding","Christmas pudding","Christmas pudding"
"國家歷史地標","國家歷史地標","National historic landmark"
"Golden crowned Kinglet","Golden crowned Kinglet","Golden crowned Kinglet"
"紅寶石加冕的金萊特","紅寶石加冕的金萊特","Ruby crowned Kinglet"
"Patagonian toothfish","Patagonian toothfish","Patagonian toothfish"
"Elephant seals","Elephant seals","Elephant seals"
"Azuki bean","Azuki bean","Azuki bean"
"man","man","Amanattō"
"Tom kha kai","Tom kha kai","Tom kha kai"
"有線電視","有線電視","Cable television"
"Lotus europa","Lotus europa","Lotus europa"
"Tárogató","Tárogató","Tárogató"
"Caldera","Caldera","Caldera"
"藍灰色G","藍灰色G","Blue gray Gnatcatcher"
"Peeler","Peeler","Peeler"
"計算器","計算器","Calculator"
"Hula","Hula","Hula"
"Cocktail","Cocktail","Cocktail"
"白胸五子雀","白胸五子雀","White breasted Nuthatch"
"Red breasted Nuthatch","Red breasted Nuthatch","Red breasted Nuthatch"
"Antonov an-225 mriya","Antonov an-225 mriya","Antonov an-225 mriya"
"菜單","菜單","Menu"
"雪佛蘭隨想","雪佛蘭隨想","Chevrolet caprice"
"Indonesian food","Indonesian food","Indonesian food"
"Telephone operator","Telephone operator","Telephone operator"
"American Tree Creeper","American Tree Creeper","American Tree Creeper"
"Black capped Chickadee","Black capped Chickadee","Black capped Chickadee"
"自由古巴","自由古巴","Cuba libre"
"盤簧","盤簧","Coil spring"
"負","負","Negative"
"舞蹈運動","舞蹈運動","Dancesport"
"甜甜圈","甜甜圈","Loukoumades"
"Opening","Opening","Opening"
"Chevrolet bel air","Chevrolet bel air","Chevrolet bel air"
"站立台","站立台","Standing desk"
"Hyacinth","Hyacinth","Hyacinth"
"鯨類","鯨類","Cetacea"
"灰松鼠","灰松鼠","Grey squirrel"
"禿v","禿v","King vulture"
"Irish coffee","Irish coffee","Irish coffee"
"貝利愛爾蘭奶油","貝利愛爾蘭奶油","Baileys irish cream"
"Red eyed Vireo","Red eyed Vireo","Red eyed Vireo"
"Thai pongal","Thai pongal","Thai pongal"
"Cosmopolitan","Cosmopolitan","Cosmopolitan"
"色情舞蹈","色情舞蹈","Erotic dance"
"ura歌tsx","ura歌tsx","Acura tsx"
"Delphinium","Delphinium","Delphinium"
"梅賽德斯-奔馳C級","梅賽德斯-奔馳C級","Mercedes-benz c-class"
"Mercedes-benz s-class","Mercedes-benz s-class","Mercedes-benz s-class"
"燕子崖","燕子崖","Cliff Swallow"
"立交橋","立交橋","Overpass"
"藍頭Vireo","藍頭Vireo","Blue headed Vireo"
"黃喉維雷奧","黃喉維雷奧","Yellow throated Vireo"
"Manhole cover","Manhole cover","Manhole cover"
"Manhole","Manhole","Manhole"
"Sanitary sewer","Sanitary sewer","Sanitary sewer"
"狗","狗","Cane"
"鞭子","鞭子","Whip"
"服裝","服裝","Costume"
"Brussels sprout","Brussels sprout","Brussels sprout"
"纜車（運輸系統）","纜車（運輸系統）","Cable car (Transportation System)"
"火山口湖","火山口湖","Crater lake"
"孝市議會","孝市議會","Hyoshigi"
"黑魚","黑魚","Niggerfish"
"電腦顯示器","電腦顯示器","Computer monitor"
"Elapidae","Elapidae","Elapidae"
"東部必勝鳥","東部必勝鳥","Eastern Kingbird"
"Thermal lance","Thermal lance","Thermal lance"
"Sorbus","Sorbus","Sorbus"
"奶油利口酒","奶油利口酒","Cream liqueur"
"五味子","五味子","Schisandra"
"Sandman","Sandman","Sandman"
"飛線班輪","飛線班輪","Flying p-liner"
"阿馬魯拉","阿馬魯拉","Amarula"
"柱塞","柱塞","Plunger"
"排水清潔器","排水清潔器","Drain cleaner"
"沃爾沃164","沃爾沃164","Volvo 164"
"洛克希德C-130大力神","洛克希德C-130大力神","Lockheed c-130 hercules"
"馬桶座圈","馬桶座圈","Toilet seat"
"單片眼鏡","單片眼鏡","Monocle"
"西部必勝鳥","西部必勝鳥","Western Kingbird"
"薑黃","薑黃","Curcuma"
"臥室","臥室","Bedroom"
"鵝口瘡","鵝口瘡","Varied Thrush"
"褐鱒","褐鱒","Brown trout"
"東方木皮","東方木皮","Eastern Wood pewee"
"西方木皮","西方木皮","Western Wood pewee"
"五十鈴d-max","五十鈴d-max","Isuzu d-max"
"Alfa romeo scighera","Alfa romeo scighera","Alfa romeo scighera"
"雨水渠","雨水渠","Storm drain"
"Grape seed oil","Grape seed oil","Grape seed oil"
"月餅","月餅","Mooncake"
"美國隊長","美國隊長","Captain america"
"Sari","Sari","Sari"
"依地","依地","Idli"
"框","框","Box"
"杜塞拉","杜塞拉","Dussehra"
"老師x","老師x","Professor x"
"Savannah Sparrow","Savannah Sparrow","Savannah Sparrow"
"訂書機","訂書機","Stapler"
"美洲虎x型","美洲虎x型","Jaguar x-type"
"固態硬盤","固態硬盤","Solid-state drive"
"白尾草原土撥鼠","白尾草原土撥鼠","White tailed prairie dog"
"水星蒙特雷","水星蒙特雷","Mercury monterey"
"花樣滑冰","花樣滑冰","Figure skating"
"黃腰鶯","黃腰鶯","Yellow rumped Warbler"
"德國面疙瘩","德國面疙瘩","Spätzle"
"捷豹XK","捷豹XK","Jaguar xk"
"前額","前額","Forehead"
"拉浮標","拉浮標","Pull buoy"
"Recording","Recording","Recording"
"暗室","暗室","Darkroom"
"Riley motor","Riley motor","Riley motor"
"新聞廣播員","新聞廣播員","Newscaster"
"Bmw 1 series (e87)","Bmw 1 series (e87)","Bmw 1 series (e87)"
"岩","岩","Coregonus lavaretus"
"聖誕樹","聖誕樹","Christmas tree"
"弧菌","弧菌","Arctostaphylos"
"大","大","Groot"
"Boeing vertol ch-46 sea knight","Boeing vertol ch-46 sea knight","Boeing vertol ch-46 sea knight"
"布萊克本鶯","布萊克本鶯","Blackburnian Warbler"
"古董車","古董車","Antique car"
"鉛","鉛","Lead"
"天燈","天燈","Sky lantern"
"分頻器","分頻器","Dividers"
"長毛絨","長毛絨","Plush"
"口袋","口袋","Pocket"
"四輪溜冰鞋","四輪溜冰鞋","Quad skates"
"花椒梨","花椒梨","Prickly pear"
"牛仔帽","牛仔帽","Cowboy hat"
"豐田雅力士","豐田雅力士","Toyota yaris"
"Toyota platz","Toyota platz","Toyota platz"
"Toyota Tacoma","Toyota Tacoma","Toyota tacoma"
"金","金","Gold"
"銅","銅","Copper"
"酸","酸","Sour"
"橙色軟飲料","橙色軟飲料","Orange soft drink"
"傑米·道奇（Jammie Dodgers）","傑米·道奇（Jammie Dodgers）","Jammie dodgers"
"雞","雞","Fowl"
"篩子","篩子","Snifter"
"緊急情況","緊急情況","Emergency"
"Iron (Material)","Iron (Material)","Iron (Material)"
"網絡模因","網絡模因","Internet meme"
"蕨類植物和馬尾","蕨類植物和馬尾","Ferns and horsetails"
"梳子（鳥）","梳子（鳥）","Comb (Bird)"
"投影師","投影師","Projectionist"
"波音C-137滑翔機","波音C-137滑翔機","Boeing c-137 stratoliner"
"電動靴","電動靴","Elektroboot"
"草","草","Humulus lupulus"
"秋葵","秋葵","Okra"
"米紙","米紙","Rice paper"
"牲畜監護犬","牲畜監護犬","Livestock guardian dog"
"黑嘴cur","黑嘴cur","Black mouth cur"
"巨型白海芋百合","巨型白海芋百合","Giant white arum lily"
"Ravine","Ravine","Ravine"
"景觀","景觀","Landscape"
"班杜主義者","班杜主義者","Bandurist"
"咖啡","咖啡","Café"
"氖","氖","Neon"
"鎳","鎳","Nickel"
"Rolling stock","Rolling stock","Rolling stock"
"最少的捕蠅器","最少的捕蠅器","Least Flycatcher"
"Nuncio","Nuncio","Nuncio"
"克羅地亞牧羊犬","克羅地亞牧羊犬","Croatian sheepdog"
"諾帕利托","諾帕利托","Nopalito"
"Vendée格里芬打火機","Vendée格里芬打火機","Briquet griffon vendéen"
"鉑","鉑","Platinum"
"甜瓜","甜瓜","Muskmelon"
"購物中心","購物中心","Shopping mall"
"紫蘇","紫蘇","Perilla frutescens"
"擁抱","擁抱","Hug"
"超音速飛機","超音速飛機","Supersonic aircraft"
"等候室","等候室","Waiting room"
"法國獵犬","法國獵犬","French spaniel"
"吃","吃","Manger"
"大鍵琴","大鍵琴","Harpsichordist"
"窗扇","窗扇","Sash"
"銀","銀","Silver"
"Horse"s neck","Horse"s neck","Horse"s neck"
"短葉黑雲杉","短葉黑雲杉","Shortleaf black spruce"
"冰柱","冰柱","Icicle"
"Mercedes-benz w111","Mercedes-benz w111","Mercedes-benz w111"
"火龍果","火龍果","Dragonfruit"
"雜耍","雜耍","Jugger"
"鈦","鈦","Titanium"
"Tin","Tin","Tin"
"Greater rhea","Greater rhea","Greater rhea"
"栗面鶯","栗面鶯","Chestnut sided Warbler"
"高爾夫球手","高爾夫球手","Golfer"
"電單車","電單車","Motorcycling"
"ly科","ly科","Chelydridae"
"GMC衝刺/ Caballero","GMC衝刺/ Caballero","Gmc sprint / caballero"
"無畏","無畏","Dreadnought"
"投擲繆斯","投擲繆斯","Lancia musa"
"內褲","內褲","Panties"
"環境藝術","環境藝術","Environmental art"
"提取","提取","Extract"
"草地","草地","Meadow"
"豬油","豬油","Lardo"
"美化環境","美化環境","Landscaping"
"ξ按H-6","ξ按H-6","Xian h-6"
"肉醬","肉醬","Bolognese"
"拳擊手套","拳擊手套","Boxing glove"
"豐田是","豐田是","Toyota ist"
"炸蛤lam","炸蛤lam","Fried clams"
"皮划艇","皮划艇","Kayaking"
"戰鬥機飛行員","戰鬥機飛行員","Fighter pilot"
"三菱海神","三菱海神","Mitsubishi triton"
"計算機網絡","計算機網絡","Computer network"
"Humpback bridge","Humpback bridge","Humpback bridge"
"風力機","風力機","Wind machine"
"馬自達速度3","馬自達速度3","Mazdaspeed3"
"白雪松","白雪松","White Cedar"
"Amateur boxing","Amateur boxing","Amateur boxing"
"航空旅行","航空旅行","Air travel"
"數字鍵盤","數字鍵盤","Numeric keypad"
"迷你MPV","迷你MPV","Mini mpv"
"錄影機","錄影機","Video camera"
"衝擊扳手","衝擊扳手","Impact wrench"
"提基","提基","Tiki"
"粗齒海豚","粗齒海豚","Rough-toothed dolphin"
"濟貧","濟貧","Workhouse"
"陸架","陸架","Continental shelf"
"游泳送貨車","游泳送貨車","Swimmer delivery vehicle"
"羅素梗","羅素梗","Russell terrier"
"Nissan cherry","Nissan cherry","Nissan cherry"
"拔毛","拔毛","Epilator"
"歐寶藍寶石","歐寶藍寶石","Opel zafira"
"布什番茄","布什番茄","Bush tomato"
"Totopo","Totopo","Totopo"
"中學","中學","Secondary school"
"日本武術","日本武術","Japanese martial arts"
"法國護照","法國護照","French passport"
"糕點","糕點","Pasteles"
"複雜的火山","複雜的火山","Complex volcano"
"方便麵","方便麵","Instant noodles"
"琶音","琶音","Arpeggione"
"Terrain","Terrain","Terrain"
"歐寶賽車","歐寶賽車","Opel corsa"
"木材","木材","Lumber"
"櫻桃派","櫻桃派","Cherry pie"
"民謠吉他","民謠吉他","Acoustic-electric guitar"
"咸梅","咸梅","Umeboshi"
"德雷德爾","德雷德爾","Dreidel"
"碗裡的阿薩伊","碗裡的阿薩伊","Açaí na tigela"
"我看著它","我看著它","Tamalito"
"賓利arnage","賓利arnage","Bentley arnage"
"卡特勒姆7","卡特勒姆7","Caterham 7"
"隱秘的","隱秘的","Cryptid"
"Bandura","Bandura","Bandura"
"Saturn astra","Saturn astra","Saturn astra"
"魯巴布","魯巴布","Rubab"
"昆西埃納","昆西埃納","Quinceañera"
"佐田and","佐田and","Sata andagi"
"芭芭娟","芭芭娟","Barbajuan"
"黎巴嫩葡萄酒","黎巴嫩葡萄酒","Lebanese wine"
"混合燒烤","混合燒烤","Mixed grill"
"Ford landau (Brazil)","Ford landau (Brazil)","Ford landau (Brazil)"
"仙人掌","仙人掌","Cactus"
"肉餅","肉餅","Patty"
"Dornier do 27","Dornier do 27","Dornier do 27"
"標致202","標致202","Peugeot 202"
"Mitsubishi toppo","Mitsubishi toppo","Mitsubishi toppo"
"培根片","培根片","Bacon bits"
"辛卡廣場","辛卡廣場","Simca esplanada"
"地甲蟲","地甲蟲","Ground beetle"
"起亞ced","起亞ced","Kia cee"d"
"卡瓦波","卡瓦波","Cavapoo"
"絲絨肚皮燈籠","絲絨肚皮燈籠","Velvet belly lanternshark"
"本田飛度","本田飛度","Honda fit"
"Oncom","Oncom","Oncom"
"帕斯蒂卡達","帕斯蒂卡達","Pašticada"
"大西洋黃貂魚","大西洋黃貂魚","Atlantic Stingray"
"紫色錐花","紫色錐花","Purple coneflower"
"Magnolia Warbler","Magnolia Warbler","Magnolia Warbler"
"白rat之路","白rat之路","Shirataki noodles"
"天郎","天郎","Amaro"
"黃鶯","黃鶯","Yellow Warbler"
"綠妖精","綠妖精","Green Goblin"
"籃球水晶","籃球水晶","Cristal baschet"
"麥克風架","麥克風架","Microphone stand"
"奧斯曼帝國廚房","奧斯曼帝國廚房","Ottoman cuisine"
"Khinkali","Khinkali","Khinkali"
"運動裝","運動裝","Sportswear"
"Vodka red bull","Vodka red bull","Vodka red bull"
"UAZ-469","UAZ-469","Uaz-469"
"Jollyboat","Jollyboat","Jollyboat"
"Eastern Tailed blue","Eastern Tailed blue","Eastern Tailed blue"
"M35 2½-ton cargo truck","M35 2½-ton cargo truck","M35 2½-ton cargo truck"
"慕尼黑啤酒節慶祝活動","慕尼黑啤酒節慶祝活動","Oktoberfest celebrations"
"鐘錶匠","鐘錶匠","Watchmaker"
"瑪莎拉蒂151型","瑪莎拉蒂151型","Maserati tipo 151"
"Bierwurst","Bierwurst","Bierwurst"
"Foxtail lily","Foxtail lily","Foxtail lily"
"百合河","百合河","River lily"
"沙門莓","沙門莓","Salmonberry"
"Subaru pleo","Subaru pleo","Subaru pleo"
"Cadillac eldorado","Cadillac eldorado","Cadillac eldorado"
"Tekkadon","Tekkadon","Tekkadon"
