"龐蒂亞克大獎賽","龐蒂亞克大獎賽","Pontiac grand prix"
"奧迪A6","奧迪A6","Audi a6"
"福特探險家","福特探險家","Ford explorer"
"熱可可","熱可可","Hot chocolate","熱巧克力"
"蘋果酒","蘋果酒","Apple cider"
"坦布利察","坦布利察","Tambura"
"便盆訓練","便盆訓練","Potty training"
"奧茲莫比爾98","奧茲莫比爾98","Oldsmobile 98"," "奧茲莫比""," "奧茲摩比""
"奧茲莫比爾88","奧茲莫比爾88","Oldsmobile 88"
"龐蒂亞克·卡塔琳娜","龐蒂亞克·卡塔琳娜","Pontiac catalina"
"龐蒂亞克邦納維爾","龐蒂亞克邦納維爾","Pontiac bonneville"
"林肯城車","林肯城車","Lincoln town car"
"款冬","款冬","Coltsfoot","款冬"
"切刀","切刀","Cutter","截煤機","切割者"
"班蘇里","班蘇里","Bansuri"
"日曬","日曬","Sun tanning"," "日光浴""
"日光浴床","日光浴床","Tanning bed"
"風鏡","風鏡","Goggles","風鏡"
"稻田","稻田","Paddy field","稻田"
"Gmc索諾瑪","Gmc索諾瑪","Gmc sonoma"
"八個球","八個球","Eight-ball"
"日產","日產","Nissan"
"泰瑞爾p34","泰瑞爾p34","Tyrrell p34"
"奧茲莫比爾龍捲風","奧茲莫比爾龍捲風","Oldsmobile toronado"
"貂","貂","Marten","貂","鬆貂"
"捕鼠器","捕鼠器","Mousetrap","捕鼠器"
"配鏡師","配鏡師","Optician"
"雷諾汽車","雷諾汽車","Renault clio"
"西伯利亞虎","西伯利亞虎","Siberian tiger"
"聖週六","聖週六","Holy saturday"
"居住區","居住區","Residential area"
"青蛙腿","青蛙腿","Frog legs"
"超級馬拉松","超級馬拉松","Ultramarathon"
"圖釋","圖釋","Emoticon"
"Cendol","Cendol","Cendol"
"費舍爾","費舍爾","Fisher","撈取者","魚夫"
"希爾曼小鬼","希爾曼小鬼","Hillman imp"
"甜菜","甜菜","Chard"
"散葉甘藍","散葉甘藍","Collard greens"
"梅威德","梅威德","Mayweed"
"芹菜","芹菜","Celeriac"
"洋甘菊","洋甘菊","Chamomile","春黃菊"
"浮雕","浮雕","Relief","緩解","解脫","地勢","慰藉","換班"
"長板","長板","Longboard"
"phi屬","phi屬","Lophius"," "鮟鱇屬""
"鵝魚","鵝魚","Goosefish"
"一件事情","一件事情","Masala chai"
"聖餐","聖餐","Eucharist","聖餐"
"勝利白雲石","勝利白雲石","Triumph dolomite (1972)"
"蝕","蝕","Eclipse","蝕","蒙蔽","引起日蝕","日食","食","蒙蔽"
"棘輪","棘輪","Ratchet (Musical Instrument)"
"乾果","乾果","Dried fruit","乾果"
"福特探針","福特探針","Ford probe"
"雪鐵龍C5","雪鐵龍C5","Citroën c5"
"福特卡普里","福特卡普里","Ford capri"
"普通折磨","普通折磨","Common tormentil"
"仙客來","仙客來","Cyclamen"
"邁巴赫57","邁巴赫57","Maybach 57"
"黃檀","黃檀","Arracacia xanthorrhiza"
"這是克","這是克","Korean jindo dog"
"大鬍子牧羊犬","大鬍子牧羊犬","Bearded collie"
"烤架足球","烤架足球","Gridiron football"
"動作冒險遊戲","動作冒險遊戲","Action-adventure game"
"塔恩","塔恩","Tarn"
"諾斯羅普YF-23","諾斯羅普YF-23","Northrop yf-23"
"洛克希德YF-12","洛克希德YF-12","Lockheed yf-12"
"宗教場所","宗教場所","Place of worship"
"戈爾施","戈爾施","Grolsch"
"彼得里亞科夫pe-2","彼得里亞科夫pe-2","Petlyakov pe-2"
"琴師","琴師","Luthier"
"麥芽牛奶","麥芽牛奶","Malted milk"
"摔跤手","摔跤手","Wrestler"
"郵政工人","郵政工人","Postal worker"
"畫家","畫家","Painter","畫家","漆工","漆匠"
"阿斯頓·馬丁·拉貢達","阿斯頓·馬丁·拉貢達","Aston martin lagonda"
"蓮花精神","蓮花精神","Lotus esprit"
"馬薩拉","馬薩拉","Masala"
"阿爾法羅密歐","阿爾法羅密歐","Alfa romeo sz"
"肝","肝","Hepatica"
"倉庫","倉庫","Warehouse","倉庫","倉","庫","貨棧","堆棧","棧","棧房","儲入倉庫"
"阿斯頓·馬丁鬥牛犬","阿斯頓·馬丁鬥牛犬","Aston martin bulldog"
"文件","文件","File","文件","檔案","銼","卷宗","案","列","銼","歸檔"
"洛克希德·馬丁x-33","洛克希德·馬丁x-33","Lockheed martin x-33"
"鷹屋","鷹屋","Eagle talon"
"手搖風扇","手搖風扇","Hand fan"
"學院","學院","College","學院","院","學"
"波","波","Wave","波","波浪","浪","浪潮","浪頭","裊裊","陣","蕩","汰","漪","波動","揮動","揮舞","招手","搖","揮","飄舞","舞動","搖動","擺動","擺","飄揚","擺手","舞弄","飄蕩","發抖","鼓翼而飛","擺晃"
"浮游動物","浮游動物","Zooplankton"
"人體","人體","Human body","人體","軀"
"長尾小鸚鵡","長尾小鸚鵡","Parakeet","多嘴的人","長尾鸚鵡"
"博皮斯","博皮斯","Bopis"
"水禽","水禽","Waterfowl"
"冒險","冒險","Hazard","冒險","風險","遇合","拼命","賭運气"
"暴動","暴動","Riot","暴動","騷亂","暴亂","鬨","騷亂","放蕩"
"肉","肉","Flesh","肉","果肉","肉體","血肉","瓤","肌肉","肌"
"學歷證書","學歷證書","Academic certificate"
"福特干線","福特干線","Ford mainline"
"縮小","縮小","Narrows","縮小"
"實驗飛機","實驗飛機","Experimental aircraft"
"短缺","短缺","Skort"
"聖伯納德","聖伯納德","St. bernard"
"文字訊息","文字訊息","Text messaging"
"南方右鯨海豚","南方右鯨海豚","Southern right whale dolphin"
"沙什利克","沙什利克","Shashlik"
"短翅鯨","短翅鯨","Short-finned pilot whale"
"西蘭花","西蘭花","Broccoflower"
"寬吻鯨","寬吻鯨","Bottlenose whales"
"行軍","行軍","Marching","行軍","遊行"
"克萊斯勒卷雲","克萊斯勒卷雲","Chrysler cirrus"
"法拉利328","法拉利328","Ferrari 328"
"摔角","摔角","Puroresu"
"父母","父母","Pares"
"奶油乳酪","奶油乳酪","Cream cheese","奶油乳酪"
"苦讀","苦讀","Kudu"
"3D建模","3D建模","3d modeling"
"香草精","香草精","Vanilla extract"
"粥","粥","Gruel","粥","稀飯","懲罰","處罰","使 ... 疲勞"
"西海岸夫人","西海岸夫人","West Coast Lady"
"皇家飛機廠b.e.2","皇家飛機廠b.e.2","Royal aircraft factory b.e.2"
"製鞋","製鞋","Shoemaking"
"格魯曼f8f熊貓","格魯曼f8f熊貓","Grumman f8f bearcat"
"旁遮普廚房","旁遮普廚房","Punjabi cuisine"
"溜冰鞋","溜冰鞋","Roller skates","溜冰鞋"
"儲藏室","儲藏室","Pantry"
"電流互感器","電流互感器","Current transformer"
"巴伯頓雛菊","巴伯頓雛菊","Barberton daisy"
"激光水平","激光水平","Laser level"
"別克阿波羅","別克阿波羅","Buick apollo"
"泥灘","泥灘","Mudflat"
"講台","講台","Lectern"
"惠靈頓牛肉","惠靈頓牛肉","Beef wellington"
"購物包","購物包","Shopping bag","提包"
"吹火炬","吹火炬","Blow torch","噴燈"
"油桃","油桃","Nectarine"
"筍","筍","Bamboo shoot","筍","箘"
"大眾科拉多","大眾科拉多","Volkswagen corrado"
"意大利餃子","意大利餃子","Tortelloni"
"湯","湯","Potage"
"福特超級職責","福特超級職責","Ford super duty"
"咖啡杯","咖啡杯","Coffee cup"
"葡萄籽提取物","葡萄籽提取物","Grape seed extract"
"槍手","槍手","Gunfighter"
"蜘蛛猴","蜘蛛猴","Spider monkey"
"大眾2型","大眾2型","Volkswagen type 2"
"花束","花束","Bouquet","花束","芳香"
"保時捷962","保時捷962","Porsche 962"
"西方紅百合","西方紅百合","Western red lily"
"荊棘冠","荊棘冠","Crown of thorns"
"模糊肚臍","模糊肚臍","Fuzzy navel"
"梅賽德斯-奔馳500e","梅賽德斯-奔馳500e","Mercedes-benz 500e"
"剩菜剩飯","剩菜剩飯","Leftovers","殘羹剩飯"
"市雞","市雞","City chicken"
"共和國F-84F雷擊","共和國F-84F雷擊","Republic f-84f thunderstreak"
"草莓番石榴","草莓番石榴","Strawberry guava"
"寵物食品","寵物食品","Pet food"
"鹹蛋","鹹蛋","Pickled egg"
"熱氣球","熱氣球","Hot air ballooning"
"馬尼拉帆船","馬尼拉帆船","Manila galleon"
"鉤","鉤","Hook","鉤","勾","鉤住","頂","鉤","鉤子","鉤狀","鐮刀","鐮","鉤狀物"
"抄寫員","抄寫員","Transcriber"
"豐田陸地巡洋艦普拉多","豐田陸地巡洋艦普拉多","Toyota land cruiser prado"
"庭院","庭院","Patio"
"米粉卷","米粉卷","Rice noodle roll"
"日產Almera Tino","日產Almera Tino","Nissan almera tino"
"罌粟","罌粟","Coquelicot"
"黑尾鹿","黑尾鹿","Black tailed Deer"
"格魯曼F-9美洲獅","格魯曼F-9美洲獅","Grumman f-9 cougar"
"接待員","接待員","Receptionist","接待員"
"多莉混合物","多莉混合物","Dolly mixture"
"梅賽德斯-奔馳R級","梅賽德斯-奔馳R級","Mercedes-benz r-class"
"褐色麵包","褐色麵包","Brown bread"
"沃爾沃v50","沃爾沃v50","Volvo v50"
"搶陸虎","搶陸虎","Snatch land rover"
"酸橙派","酸橙派","Key lime pie"
"魏斯沃斯特","魏斯沃斯特","Weisswurst"
"沙鍋","沙鍋","Zapiekanka"
"總體","總體","Overall","總體","整體","總","全面","全盤","通盤","總之","老是","罩衫","外罩","罩袍"
"粉紅鵝毛筆","粉紅鵝毛筆","Pink quill"
"馬豪","馬豪","Mahout"
"藍g","藍g","Bluegill"
"大眾通行證","大眾通行證","Volkswagen passat"
"土豆皮","土豆皮","Potato skins"
"遮陽板","遮陽板","Sun visor"
"自助餐廳","自助餐廳","Cafeteria","自助餐館","便餐廳"
"切菜板","切菜板","Cutting board"
"英菲尼迪qx56","英菲尼迪qx56","Infiniti qx56"
"時裝秀","時裝秀","Fashion show"
"長發","長發","Long hair","知識分子","知識分子的"
"大西洋黃花魚","大西洋黃花魚","Atlantic croaker"
"薑黃素","薑黃素","Cur"
"發酵豆沙","發酵豆沙","Fermented bean paste"
"梅賽德斯-奔馳SLR邁凱輪","梅賽德斯-奔馳SLR邁凱輪","Mercedes-benz slr mclaren"
"海蛇","海蛇","Sea snake","海蛇"
"福特金牛座x","福特金牛座x","Ford taurus x"
"海揚古克","海揚古克","Haejangguk"
"Curculio","Curculio","Curculio"
"夾鉗類35","夾鉗類35","Klemm kl 35"
"豐田阿瓦隆","豐田阿瓦隆","Toyota avalon"
"設定工具","設定工具","Set tool"
"木匠鉛筆","木匠鉛筆","Carpenter pencil"
"展示窗","展示窗","Display window"
"勝利五月花","勝利五月花","Triumph mayflower"
"Shu買","Shu買","Shumai"
"高球","高球","Highball"
"酸櫻桃湯","酸櫻桃湯","Sour cherry soup"
"里斯特雷托","里斯特雷托","Ristretto"
"攪拌機","攪拌機","Blender","混合器"
"福特獵鷹","福特獵鷹","Ford el falcon"
"軟木有","軟木有","Cork hat"
"別克y-job","別克y-job","Buick y-job"
"鈴木拉平","鈴木拉平","Suzuki lapin"
"海箭草","海箭草","Sea arrowgrass"
"閱兵","閱兵","Military parade"
"阿爾法·羅密歐·朱利亞·茲","阿爾法·羅密歐·朱利亞·茲","Alfa romeo giulia tz"
"淑女","淑女","Lady","夫人","女士","貴婦","太太","奶"
"刺","刺","Stinger","刺","諷刺","螫","蜇"
"雷諾高山A442","雷諾高山A442","Renault alpine a442"
"大眾polo gti","大眾polo gti","Volkswagen polo gti"
"岩蟹","岩蟹","Rock crab"
"白色鳶尾","白色鳶尾","Iris albicans"
"衛生設備","衛生設備","Plumbing fixture"
"假sha皮山胡桃木","假sha皮山胡桃木","False shagbark hickory"
"多吉","多吉","Dorgi"
"絕對","絕對","Kabsa"
"日產GT-R","日產GT-R","Nissan gt-r"
"紫羅蘭色","紫羅蘭色","Violet woodsorrel"
"滑雪","滑雪","Ski (Drink)"
"精靈","精靈","Elf (Fictional Character)"
"超級水果","超級水果","Superfruit"
"Airco dh.5","Airco dh.5","Airco dh.5"
"Xbox 360","Xbox 360","Xbox 360"
"越野單車","越野單車","Cross-country cycling"
"瑪莎拉蒂Granturismo","瑪莎拉蒂Granturismo","Maserati granturismo"
"綠點","綠點","Green spot"
"Htt plethora","Htt plethora","Htt pléthore"
"羅孚10","羅孚10","Rover 10"
"冬南瓜","冬南瓜","Winter squash"
"阿爾法·羅密歐神話","阿爾法·羅密歐神話","Alfa romeo mito"
"蒼白的金藻","蒼白的金藻","Pale jewelweed"
"重新鋸","重新鋸","Resaw"
"大巴拉庫達","大巴拉庫達","Great barra cuda"
"本田十字路口","本田十字路口","Honda crossroad"
"斯巴魯忠誠","斯巴魯忠誠","Subaru loyale"
"X級融合","X級融合","X-rated fusion"
"丹普努德爾","丹普努德爾","Dampfnudel"
"清潔器","清潔器","Cleaner","清潔器","清潔工人"
"奧迪tt","奧迪tt","Audi tt"
"波西米亞牧羊犬","波西米亞牧羊犬","Bohemian shepherd"
"街頭特技","街頭特技","Street stunts"
"肯基","肯基","Kenkey"
"穗","穗","Pincho"
"英國獵狗","英國獵狗","English coonhound"
"國際MXT-MV","國際MXT-MV","International mxt-mv"
"火爐","火爐","Stove","火爐","爐","爐灶","爐子","鎬"
"啦啦隊制服","啦啦隊制服","Cheerleading uniform"
"慈善機構","慈善機構","Charity","和藹","豐富","慈善機構"
"紫色乳草","紫色乳草","Purple milkweed"
"自助書","自助書","Self-help book"
"貢德魯克","貢德魯克","Gundruk"
"豐田拉迪斯","豐田拉迪斯","Toyota ractis"
"梯形校正模塊","梯形校正模塊","Keystone module"
"百加得雞尾酒","百加得雞尾酒","Bacardi cocktail"
"克洛迪安·阿波羅","克洛迪安·阿波羅","Clodian Apollo"
"天堂","天堂","Paradise","天堂","樂園","仙境","僊境"
"玫瑰","玫瑰","Rose (Drink)"
"沿海喉嚨鱒魚","沿海喉嚨鱒魚","Coastal cutthroat trout"
"金色的夢想","金色的夢想","Golden dream"
"護膝","護膝","Kneeboarding"
"因多米","因多米","Indomie"
"UAZ愛國者","UAZ愛國者","Uaz patriot"
"昌河Z-11","昌河Z-11","Changhe z-11"
"市場","市場","Bazaar","市場","商場","義賣會"
"西方mast蝙蝠","西方mast蝙蝠","Western mastiff bat"
"沃克斯豪爾VXR8","沃克斯豪爾VXR8","Vauxhall vxr8"
"服務","服務","Sevai"
"刷牙","刷牙","Tooth brushing"
"蓮花2-11","蓮花2-11","Lotus 2-eleven"
"阿爾法羅密歐","阿爾法羅密歐","Alfa romeo rl"
"轉子","轉子","Rotor"
"麥克風前置放大器","麥克風前置放大器","Microphone preamplifier"
"鋒利的齒狀菊","鋒利的齒狀菊","Sharp toothed goldenrod"
"日式拖鞋","日式拖鞋","Japanese slipper"
"神風","神風","Kamikaze"
"性高潮","性高潮","Orgasm","性高潮"
"海風","海風","Sea breeze","海風"
"主食可見","主食可見","Haft-seen"
"殭屍","殭屍","Zombie"
"傳單世界","傳單世界","Byd flyer"
"番石榴","番石榴","Common guava"
"沖頭","沖頭","Punch (Metal Rod)"
"釘c b","釘c b","Pegu club"
"蜂鳥Clearwing","蜂鳥Clearwing","Hummingbird Clearwing"
"苗圃","苗圃","Nursery","苗圃","幼兒園","託兒所","託"
"小獵犬","小獵犬","Beagle-harrier"
"停止標誌","停止標誌","Stop sign"
"100多","100多","100plus"
"主廚","主廚","Chief cook"
"大廈","大廈","Mansion","大廈","府","廈","邸"
"紅鯛","紅鯛","Red seabream"
"心譚","心譚","Tim tam"
"塔特拉97","塔特拉97","Tatra 97"
"沙裡兄弟","沙裡兄弟","Chery a5"
"奇洛里奧","奇洛里奧","Chilorio"
"希思翠","希思翠","Heath aster"
"斯坦普街","斯坦普街","Stampe sv.4"
"川崎C-2","川崎C-2","Kawasaki c-2"
"餅乾","餅乾","Koulourakia"
"世爵C12 Zagato","世爵C12 Zagato","Spyker c12 zagato"
"霍頓fj","霍頓fj","Holden fj"
"阿爾法·羅密歐·馬塔","阿爾法·羅密歐·馬塔","Alfa romeo matta"
"阿爾法羅密歐6c","阿爾法羅密歐6c","Alfa romeo 6c"
"百里香","百里香","Perfoliate thoroughwort"
"打聽","打聽","Dating"
"在x-43上","在x-43上","Nasa x-43"
"比賽步槍射擊","比賽步槍射擊","Match rifle shooting"
"表面誘劑","表面誘劑","Surface lure"
"西班牙醬","西班牙醬","Espagnole sauce"
"雞肉沙拉","雞肉沙拉","Chicken marsala"
"A.l.f.a 24馬力","A.l.f.a 24馬力","A.l.f.a 24 hp"
"地震","地震","Earthquake (Drink)"
"藍色皮卡迪犬","藍色皮卡迪犬","Blue picardy spaniel"
"莢蓮","莢蓮","Viburnum prunifolium"
"拳頭撞","拳頭撞","Fist bump"
"自然環境","自然環境","Natural environment"
"護航運輸車","護航運輸車","Escort carrier"
"沙灘網球","沙灘網球","Beach tennis"
"票","票","Ticket","票","車票","券","籌"
"亞力山大","亞力山大","Alexander"
"現代30","現代30","Hyundai i30"
"海上鑽井","海上鑽井","Offshore drilling"
"極限運動","極限運動","Extreme sport"
"翼。 40/60 gp","翼。 40/60 gp","A.l.f.a. 40/60 gp"
"奧迪e寶座","奧迪e寶座","Audi e-tron"
"等值","等值","Iso fidia"
"金槍魚","金槍魚","Thunnus"
"輕型商用車","輕型商用車","Light commercial vehicle"
"阿爾法·羅密歐p1","阿爾法·羅密歐p1","Alfa romeo p1"
"雞的眼睛","雞的眼睛",'''"Pheasant''''s-eye"'''
"全反c-160","全反c-160","Transall c-160"
"巴士車庫","巴士車庫","Bus garage"
"Ngoni","Ngoni","Ngoni"
"加里奧特","加里奧特","Galiot"
"佩羅杜阿鹿","佩羅杜阿鹿","Perodua rusa"
"閃亮的柳樹","閃亮的柳樹","Shining willow"
"鎂7","鎂7","Mg 7"
"淋巴科","淋巴科","Lymnaeidae"
"碟","碟","Dish","菜","盤","碟","盤子","盎","盞","菜蔬","提出"
"韋特洪","韋特洪","Wetterhoun"
"馬丁XB-51","馬丁XB-51","Martin xb-51"
"豐田汽車","豐田汽車","Toyota aa"
"博扎","博扎","Boza"
"靈貓","靈貓","Civet"
"愛爾蘭的鐘聲","愛爾蘭的鐘聲","Bells of ireland"
"天篷床","天篷床","Canopy bed"
"漁船","漁船","Fishing vessel"
"道格拉斯XB-42 Mixmaster","道格拉斯XB-42 Mixmaster","Douglas xb-42 mixmaster"
"登機","登機","Boarding","上","包飯","寄宿","鋪地板"
"印度的驕傲","印度的驕傲","Pride of India"
"Avruga魚子醬","Avruga魚子醬","Avruga caviar"
"馬刺","馬刺","Spur (Geography)"
"玉米粥","玉米粥","Polenta"
"白五葉","白五葉","White cinquefoil"
"羊奶酪和培根土豆餃子","羊奶酪和培根土豆餃子","Bryndzové halušky"
"牧羊人","牧羊人","Goatherd","牧羊人","牧羊者"
"今川燒","今川燒","Imagawayaki"
"格魯吉亞廚房","格魯吉亞廚房","Georgian cuisine"
"桔梗","桔梗","Lisianthus"
"車門","車門","Vehicle door"
"狗玩具","狗玩具","Dog toy"
"地下室","地下室","Basement","地下室","阯"
"問候語","問候語","Greeting","迎接","歡迎"
"普通章魚","普通章魚","Common Octopus"
"Pontefract蛋糕","Pontefract蛋糕","Pontefract cake"
"奧斯丁大使","奧斯丁大使","Austin ambassador"
"國王派","國王派","Vasilopita"
"美國金縷梅","美國金縷梅","American witch hazel"
"勞斯萊斯幻影雙門轎跑車","勞斯萊斯幻影雙門轎跑車","Rolls-royce phantom drophead coupé"
"我看見","我看見","Isaw"
"紀念館","紀念館","Memorial","紀念館","紀念碑","備忘錄","豐碑","呈文","呈","追悼","呈"
"街頭男孩","街頭男孩","Street gutter"
"樂譜架","樂譜架","Music stand","譜架"
"Aeronca L-16","Aeronca L-16","Aeronca l-16"
"浮動餐廳","浮動餐廳","Floating restaurant"
"畫廊步槍射擊","畫廊步槍射擊","Gallery rifle shooting"
"塞雷拉克","塞雷拉克","Cerelac"
"五味子","五味子","Sideroxylon lanuginosum"
"愛爾蘭馬鈴薯糖","愛爾蘭馬鈴薯糖","Irish potato candy"
"伊索樂樂","伊索樂樂","Iso lele"
"唱歌打架","唱歌打架",'''"Po'''' boy"'''
"水上賽車","水上賽車","Hydroplane racing"
"兆葉","兆葉","Siu yeh"
"女戰士","女戰士","Woman warrior"
"葡萄球菌","葡萄球菌","Coccoloba uvifera"
"保時捷930","保時捷930","Porsche 930"
"喬斯紙","喬斯紙","Joss paper"
"卡皮羅塔達","卡皮羅塔達","Capirotada"
"棕櫚科","棕櫚科","Palm branch"
"機艙","機艙","Aircraft cabin"
"黑球","黑球","Blackball (pool)"
"巴倫西亞大米","巴倫西亞大米","Arroz a la valenciana"
"梅賽德斯·奔馳450sel 6.9","梅賽德斯·奔馳450sel 6.9","Mercedes-benz 450sel 6.9"
"會議廳","會議廳","Conference hall","會場","會議廳"
"德國尖頭培養基","德國尖頭培養基","German spitz mittel"
"田島貓","田島貓","Tajima cattle"
"香檳高腳杯","香檳高腳杯","Champagne stemware"
"穿孔鋸","穿孔鋸","Piercing saw"
"福特Flex","福特Flex","Ford flex"
"噴霧器","噴霧器","Spritz"
"香腸","香腸","Sausage bun"
"紙包裝蛋糕","紙包裝蛋糕","Paper wrapped cake"
"杷","杷","Loquat","杷","枇"
"甘蔗汁","甘蔗汁","Sugarcane juice"
"Karakachan狗","Karakachan狗","Karakachan dog"
"紅豆冰","紅豆冰","Red bean ice"
"奶油好","奶油好","Cream bun"
"再進","再進","Jin deui"
"具體","具體","Betony"
"杏仁餅乾","杏仁餅乾","Almond biscuit"
"羅比","羅比","Rompope"
"鋼套管","鋼套管","Steel casing pipe"
"現代起源","現代起源","Hyundai genesis"
"Hardcourt自行車馬球","Hardcourt自行車馬球","Hardcourt bike polo"
"鐘帽","鐘帽","Cloche hat"
"商隊","商隊","Caravanserai","隊商旅館"
"白天","白天","Daytime","白天","晝","白晝"
"普通麵包","普通麵包","Plain loaf"
"釀辣椒","釀辣椒","Stuffed peppers"
"藍色潟湖","藍色潟湖","Blue lagoon"
"外圓磨床","外圓磨床","Cylindrical grinder"
"合金輪","合金輪","Alloy wheel"
"老闆429","老闆429","Boss 429"
"英菲尼迪","英菲尼迪","Infiniti ex"
"蒜味鹽","蒜味鹽","Garlic salt"
"阿爾法羅密歐Gran Sport quattroruote","阿爾法羅密歐Gran Sport quattroruote","Alfa romeo gran sport quattroruote"
"法蘭絨花","法蘭絨花","Flannel flower"
"睫毛延伸","睫毛延伸","Eyelash extensions"
"蝴蝶蘭花","蝴蝶蘭花","Butterfly orchid"
"Swikee","Swikee","Swikee"
"高山翠菊","高山翠菊","Alpine aster"
"蒙古燒烤","蒙古燒烤","Mongolian barbecue"
"襪帶","襪帶","Garter","襪帶","弔襪帶弔住"
"阿爾法羅密歐308型","阿爾法羅密歐308型","Alfa romeo tipo 308"
"防凍液","防凍液","Antifreeze","防凍液","防凍劑"
"色調和陰影","色調和陰影","Tints and shades"
"長尾船","長尾船","Long-tail boat"
"雅馬哈海市rage樓","雅馬哈海市rage樓","Yamaha sy77"
"美國塞納","美國塞納","American Senna"
"薯角","薯角","Potato wedges"
"拍照片","拍照片","Photo shoot"
"過濾器","過濾器","Filter (Aquarium)"
"案件","案件","Case","外殼","例","案件","案","殼體","殼","套","例子","盒","案子","事件","事例","機殼","案情","盒子","箱子","格","訴訟","框","例證","機身","匣","套管","匣子","景況","套子","函","櫝","裝 ... 入盒中"
"臨時紋身","臨時紋身","Temporary tattoo"
"太陽熊","太陽熊","Sun bear"
"沙爹茶","沙爹茶","Satay celup"
"阿丹尼亞","阿丹尼亞","Adansonia"
"阿爾法羅密歐飛盤","阿爾法羅密歐飛盤","Alfa romeo disco volante"
"卡里森","卡里森","Calisson"
"火龍果","火龍果","Pitaya"
"無效的arch-01","無效的arch-01","Acura arx-01"
"糖蘋果","糖蘋果","Sugar-apple"
"釋迦","釋迦","Custard-apple"
"耕種","耕種","Chaas"
"蝦球","蝦球","Prawn ball"
"自行車籃","自行車籃","Bicycle basket"
"瑪莎拉蒂麻袋","瑪莎拉蒂麻袋","Maserati bora"
"法拉利testarossa","法拉利testarossa","Ferrari testarossa"
"鐘樓","鐘樓","Clock tower"
"斯巴魯翠貝卡","斯巴魯翠貝卡","Subaru tribeca"
"草地跳鼠","草地跳鼠","Meadow jumping mouse"
"阿爾法羅密歐33.2","阿爾法羅密歐33.2","Alfa romeo 33.2"
"蓮花馬克八","蓮花馬克八","Lotus mark viii"
"巴倫西亞水","巴倫西亞水","Agua de valencia"
"查加蘑菇","查加蘑菇","Chaga mushroom"
"本地S草","本地S草","Native Sowthistle"
"淨","淨","Net","淨","凈","網","網絡","網路","網際","羅","蜘蛛網","蛛網","蛛絲","球網","淨賺","撒網","羅","純粹的","淨余的"
"多年生薊","多年生薊","Perennial sowthistle"
"道爾962勒芒","道爾962勒芒","Dauer 962 le mans"
"串燒肉餅","串燒肉餅","Kushikatsu"
"電扇","電扇","Electric fan","電扇"
"諾米奇","諾米奇","Nuomici"
"白糖海綿蛋糕","白糖海綿蛋糕","White sugar sponge cake"
"摩德納","摩德納","Cotechino modena"
"老Overholt","老Overholt","Old overholt"
"波音x-45","波音x-45","Boeing x-45"
"縐姜","縐姜","Crepe ginger"
"麥芽麵包","麥芽麵包","Malt loaf"
"沃爾瑟里大黃蜂","沃爾瑟里大黃蜂","Wolseley hornet"
"阿斯圖里亞斯燉豆","阿斯圖里亞斯燉豆","Fabada asturiana"
"蛻皮冬青","蛻皮冬青","Ilex decidua"
"剪力","剪力","Shear","剪斷"
"刺繡","刺繡","Embroidery","刺繡","黼","黹","黻","針線","刺繡品"
"步行","步行","Chal"
"韭菜湯","韭菜湯","Leek soup"
"莫爾陶香腸","莫爾陶香腸","Morteau sausage"
"野外房","野外房","Field house"
"皇家飛機廠f.e.8","皇家飛機廠f.e.8","Royal aircraft factory f.e.8"
"鎂3","鎂3","Mg 3"
"鎂5","鎂5","Mg 5"
"馬自達323f","馬自達323f","Mazda 323f"
"橙花水","橙花水","Orange flower water"
"本田家具秒殺","本田家具秒殺","Honda mobilio spike"
"爬sal","爬sal","Climbing salamander"
"大眾途銳","大眾途銳","Volkswagen touareg"
"行李","行李","Samanu"
"蘋果白蘭地","蘋果白蘭地","Applejack"
"全套早餐","全套早餐","Full breakfast"
"瑪莎拉蒂26m","瑪莎拉蒂26m","Maserati 26m"
"奧茲莫比爾航空技術","奧茲莫比爾航空技術","Oldsmobile aerotech"
"尾座","尾座","Tailstock"
"無心磨削","無心磨削","Centerless grinding"
"弗吉尼亞玫瑰","弗吉尼亞玫瑰","Virginia Rose"
"阿爾法羅密歐12c","阿爾法羅密歐12c","Alfa romeo 12c"
"托架","托架","Bracket","託架","給 ... 上托架"
"電子樂器","電子樂器","Electronic musical instrument"
"窗價","窗價","Window valance"
"鯨魚","鯨魚","Whaleback"
"馬美容","馬美容","Horse grooming"
"拉克特倫","拉克特倫","Racketlon"
"致電ctr3","致電ctr3","Ruf ctr3"
"Ruf rk轎跑車","Ruf rk轎跑車","Ruf rk coupe"
"布雷姆","布雷姆","Brem"
"沼澤足球","沼澤足球","Swamp football"
"瓷","瓷","Porcelaine"
"蒲桃","蒲桃","Syzygium samarangense"
"哈瓦那棕色","哈瓦那棕色","Havana brown"
"刨冰","刨冰","Icing","積冰"
"chy魚","chy魚","Enchytraeus buchholzi"
"彌天大謊","彌天大謊","Whopper"
"米漿","米漿","Rice milk"
"野薄荷","野薄荷","Wild horsemint"
"農場工人","農場工人","Farmworker","農業工人","雇農"
"卑詩省百麗浴","卑詩省百麗浴","Bisi bele bath"
"Chitran的","Chitran的","Chitranna"
"諾斯羅普yb-35","諾斯羅普yb-35","Northrop yb-35"
"諾斯羅普yb-49","諾斯羅普yb-49","Northrop yb-49"
"圖蒂·弗魯蒂","圖蒂·弗魯蒂","Tutti frutti"
"泥酵母","泥酵母","Ragi mudde"
